Sort Name,Date and Time,Test Number,Git Branch,Git Hash,Command Line Executed,Text File,Count of Strings,Type of File,Execution Time (real, to nearest ms)
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,1,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.008
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,2,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,3,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,4,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.007
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,5,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.007
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,1,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,2,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,3,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,4,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,5,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,1,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,2,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,3,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,4,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,5,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.006
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,1,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.064
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,2,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.054
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,3,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.053
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,4,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.053
BubbleSort/.build/debug/Simple,11/02/22 21:06:19,5,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.072
BubbleSort/.build/debug/Simple,11/02/22 21:06:24,1,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,4.830
BubbleSort/.build/debug/Simple,11/02/22 21:06:29,2,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,4.828
BubbleSort/.build/debug/Simple,11/02/22 21:06:34,3,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,4.869
BubbleSort/.build/debug/Simple,11/02/22 21:06:39,4,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,4.831
BubbleSort/.build/debug/Simple,11/02/22 21:06:43,5,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,4.768
BubbleSort/.build/debug/Simple,11/02/22 21:06:43,1,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < reverse-ordered.txt10e0.txt > /dev/null,reverse-ordered.txt10e0.txt,1,reverse-ordered.txt,0.007
